"","Dest","HourOfDay","MeanDelay","airport","city","state","country","lat","long","CityState"
"1847","HSV",19,16,"Huntsville International ","Huntsville","AL","USA",34.6404475,-86.77310944,"Huntsville,AL"
"1848","HSV",23,15,"Huntsville International ","Huntsville","AL","USA",34.6404475,-86.77310944,"Huntsville,AL"
"1849","HSV",14,11,"Huntsville International ","Huntsville","AL","USA",34.6404475,-86.77310944,"Huntsville,AL"
"1850","HSV",7,3,"Huntsville International ","Huntsville","AL","USA",34.6404475,-86.77310944,"Huntsville,AL"
"1851","HSV",24,15,"Huntsville International ","Huntsville","AL","USA",34.6404475,-86.77310944,"Huntsville,AL"
"1852","HSV",9,9,"Huntsville International ","Huntsville","AL","USA",34.6404475,-86.77310944,"Huntsville,AL"
"1853","HSV",13,13,"Huntsville International ","Huntsville","AL","USA",34.6404475,-86.77310944,"Huntsville,AL"
"1854","HSV",12,9,"Huntsville International ","Huntsville","AL","USA",34.6404475,-86.77310944,"Huntsville,AL"
"1855","HSV",20,21,"Huntsville International ","Huntsville","AL","USA",34.6404475,-86.77310944,"Huntsville,AL"
"1856","HSV",11,11,"Huntsville International ","Huntsville","AL","USA",34.6404475,-86.77310944,"Huntsville,AL"
"1857","HSV",17,15,"Huntsville International ","Huntsville","AL","USA",34.6404475,-86.77310944,"Huntsville,AL"
"1858","HTS",11,5,"Tri-State/Walker-Long ","Huntington","WV","USA",38.36666667,-82.55802778,"Huntington,WV"
"1859","HTS",20,10,"Tri-State/Walker-Long ","Huntington","WV","USA",38.36666667,-82.55802778,"Huntington,WV"
"1860","IAD",8,5,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1861","IAD",11,12,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1862","IAD",10,9,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1863","IAD",15,13,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1864","IAD",0,26,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1865","IAD",13,13,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1866","IAD",18,20,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1867","IAD",14,12,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1868","IAD",19,17,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1869","IAD",5,12,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1870","IAD",4,68,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1871","IAD",24,24,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1872","IAD",20,22,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1873","IAD",6,11,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1874","IAD",21,23,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1875","IAD",1,8,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1876","IAD",12,9,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1877","IAD",17,17,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1878","IAD",23,20,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1879","IAD",7,11,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1880","IAD",22,20,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1881","IAD",9,4,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1882","IAD",16,19,"Washington Dulles International","Chantilly","VA","USA",38.94453194,-77.45580972,"Chantilly,VA"
"1883","IAH",22,20,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1884","IAH",19,16,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1885","IAH",12,10,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1886","IAH",14,13,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1887","IAH",18,18,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1888","IAH",13,11,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1889","IAH",1,13,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1890","IAH",21,22,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1891","IAH",0,17,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1892","IAH",2,10,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1893","IAH",24,14,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1894","IAH",17,16,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1895","IAH",8,10,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1896","IAH",4,10,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1897","IAH",10,11,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1898","IAH",11,10,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1899","IAH",16,14,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1900","IAH",15,13,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1901","IAH",23,21,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1902","IAH",3,0,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1903","IAH",7,11,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1904","IAH",20,19,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1905","IAH",5,6,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1906","IAH",6,6,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1907","IAH",9,10,"George Bush Intercontinental","Houston","TX","USA",29.98047222,-95.33972222,"Houston,TX"
"1908","ICT",0,0,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1909","ICT",12,11,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1910","ICT",16,13,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1911","ICT",18,16,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1912","ICT",22,25,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1913","ICT",9,5,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1914","ICT",10,10,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1915","ICT",19,14,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1916","ICT",11,9,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1917","ICT",23,13,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1918","ICT",21,20,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1919","ICT",17,16,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1920","ICT",20,19,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1921","ICT",14,14,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1922","ICT",24,13,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1923","ICT",15,16,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1924","ICT",13,13,"Wichita Mid-Continent","Wichita","KS","USA",37.64995889,-97.43304583,"Wichita,KS"
"1925","IDA",22,7,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1926","IDA",23,10,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1927","IDA",9,0,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1928","IDA",11,9,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1929","IDA",21,5,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1930","IDA",17,7,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1931","IDA",13,9,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1932","IDA",20,12,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1933","IDA",12,7,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1934","IDA",16,11,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1935","IDA",18,7,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1936","IDA",19,6,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1937","IDA",14,10,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1938","IDA",10,4,"Idaho Falls Regional","Idaho Falls","ID","USA",43.51455556,-112.0701667,"Idaho Falls,ID"
"1939","ILM",12,11,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1940","ILM",13,12,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1941","ILM",8,3,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1942","ILM",18,3,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1943","ILM",11,12,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1944","ILM",22,18,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1945","ILM",9,8,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1946","ILM",14,17,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1947","ILM",10,9,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1948","ILM",19,14,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1949","ILM",21,13,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1950","ILM",20,12,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1951","ILM",16,22,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1952","ILM",17,18,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1953","ILM",23,5,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1954","ILM",15,8,"Wilmington International","Wilmington","NC","USA",34.27061111,-77.90255556,"Wilmington,NC"
"1955","IND",12,9,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1956","IND",0,16,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1957","IND",20,19,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1958","IND",10,7,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1959","IND",18,13,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1960","IND",13,12,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1961","IND",15,11,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1962","IND",21,19,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1963","IND",24,19,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1964","IND",6,20,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1965","IND",14,10,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1966","IND",1,12,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1967","IND",7,14,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1968","IND",5,8,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1969","IND",17,14,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1970","IND",19,13,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1971","IND",8,9,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1972","IND",16,11,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1973","IND",9,7,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1974","IND",22,17,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1975","IND",23,19,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1976","IND",11,8,"Indianapolis International","Indianapolis","IN","USA",39.71732917,-86.29438417,"Indianapolis,IN"
"1977","INL",23,9,"Falls International","International Falls","MN","USA",48.56618722,-93.40306667,"International Falls,MN"
"1978","IPL",16,10,"Imperial County","Imperial","CA","USA",32.83422028,-115.5787456,"Imperial,CA"
"1979","IPL",6,2,"Imperial County","Imperial","CA","USA",32.83422028,-115.5787456,"Imperial,CA"
"1980","IPL",12,7,"Imperial County","Imperial","CA","USA",32.83422028,-115.5787456,"Imperial,CA"
"1981","IPL",22,10,"Imperial County","Imperial","CA","USA",32.83422028,-115.5787456,"Imperial,CA"
"1982","IPL",17,0,"Imperial County","Imperial","CA","USA",32.83422028,-115.5787456,"Imperial,CA"
"1983","IPL",19,2,"Imperial County","Imperial","CA","USA",32.83422028,-115.5787456,"Imperial,CA"
"1984","IPL",13,0,"Imperial County","Imperial","CA","USA",32.83422028,-115.5787456,"Imperial,CA"
"1985","IPL",9,2,"Imperial County","Imperial","CA","USA",32.83422028,-115.5787456,"Imperial,CA"
"1986","IPL",20,3,"Imperial County","Imperial","CA","USA",32.83422028,-115.5787456,"Imperial,CA"
"1987","IPL",14,3,"Imperial County","Imperial","CA","USA",32.83422028,-115.5787456,"Imperial,CA"
"1988","IPL",10,1,"Imperial County","Imperial","CA","USA",32.83422028,-115.5787456,"Imperial,CA"
"1989","IPL",7,2,"Imperial County","Imperial","CA","USA",32.83422028,-115.5787456,"Imperial,CA"
"1990","ISP",20,15,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"1991","ISP",11,2,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"1992","ISP",23,16,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"1993","ISP",15,14,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"1994","ISP",7,2,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"1995","ISP",14,7,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"1996","ISP",21,14,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"1997","ISP",16,12,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"1998","ISP",9,3,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"1999","ISP",17,10,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"2000","ISP",12,5,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"2001","ISP",13,5,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"2002","ISP",8,2,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"2003","ISP",18,17,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"2004","ISP",19,18,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"2005","ISP",10,3,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"2006","ISP",22,17,"Long Island - MacArthur","Islip","NY","USA",40.7952425,-73.10021194,"Islip,NY"
"2007","ITH",23,10,"Tompkins Cty ","Ithaca","NY","USA",42.49102778,-76.45844444,"Ithaca,NY"
"2008","ITH",22,5,"Tompkins Cty ","Ithaca","NY","USA",42.49102778,-76.45844444,"Ithaca,NY"
"2009","ITH",19,21,"Tompkins Cty ","Ithaca","NY","USA",42.49102778,-76.45844444,"Ithaca,NY"
"2010","ITO",14,12,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2011","ITO",9,3,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2012","ITO",21,10,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2013","ITO",11,1,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2014","ITO",22,9,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2015","ITO",12,5,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2016","ITO",13,3,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2017","ITO",15,6,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2018","ITO",20,6,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2019","ITO",18,8,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2020","ITO",7,4,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2021","ITO",16,11,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2022","ITO",8,2,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2023","ITO",19,6,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2024","ITO",6,2,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2025","ITO",17,6,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2026","ITO",10,4,"Hilo International","Hilo","HI","USA",19.72026306,-155.0484703,"Hilo,HI"
"2027","IYK",12,2,"Inyokern","Inyokern","CA","USA",35.65884306,-117.8295122,"Inyokern,CA"
"2028","IYK",11,2,"Inyokern","Inyokern","CA","USA",35.65884306,-117.8295122,"Inyokern,CA"
"2029","IYK",22,7,"Inyokern","Inyokern","CA","USA",35.65884306,-117.8295122,"Inyokern,CA"
"2030","IYK",23,2,"Inyokern","Inyokern","CA","USA",35.65884306,-117.8295122,"Inyokern,CA"
"2031","IYK",20,6,"Inyokern","Inyokern","CA","USA",35.65884306,-117.8295122,"Inyokern,CA"
"2032","IYK",24,0,"Inyokern","Inyokern","CA","USA",35.65884306,-117.8295122,"Inyokern,CA"
"2033","IYK",19,1,"Inyokern","Inyokern","CA","USA",35.65884306,-117.8295122,"Inyokern,CA"
"2034","JAC",21,23,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2035","JAC",10,22,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2036","JAC",9,5,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2037","JAC",22,8,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2038","JAC",15,23,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2039","JAC",17,14,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2040","JAC",19,33,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2041","JAC",20,9,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2042","JAC",14,18,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2043","JAC",18,17,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2044","JAC",11,11,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2045","JAC",12,13,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2046","JAC",16,16,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2047","JAC",13,27,"Jackson Hole","Jackson","WY","USA",43.60732417,-110.7377389,"Jackson,WY"
"2048","JAN",11,8,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2049","JAN",13,12,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2050","JAN",16,12,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2051","JAN",20,13,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2052","JAN",15,13,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2053","JAN",22,26,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2054","JAN",21,21,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2055","JAN",23,10,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2056","JAN",12,12,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2057","JAN",7,1,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2058","JAN",18,14,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2059","JAN",9,8,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2060","JAN",17,17,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2061","JAN",8,6,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2062","JAN",14,9,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2063","JAN",19,18,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2064","JAN",10,10,"Jackson International","Jackson","MS","USA",32.31116667,-90.07588889,"Jackson,MS"
"2065","JAX",23,21,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2066","JAX",16,12,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2067","JAX",19,16,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2068","JAX",11,10,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2069","JAX",15,15,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2070","JAX",18,17,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2071","JAX",5,8,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2072","JAX",9,6,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2073","JAX",17,13,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2074","JAX",22,22,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2075","JAX",21,24,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2076","JAX",12,10,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2077","JAX",10,9,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2078","JAX",13,8,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2079","JAX",6,14,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2080","JAX",0,19,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2081","JAX",7,3,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2082","JAX",14,12,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2083","JAX",8,7,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2084","JAX",20,18,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2085","JAX",24,20,"Jacksonville International","Jacksonville","FL","USA",30.49405556,-81.68786111,"Jacksonville,FL"
"2086","JFK",23,24,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2087","JFK",2,0,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2088","JFK",20,37,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2089","JFK",7,10,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2090","JFK",9,7,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2091","JFK",11,10,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2092","JFK",17,27,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
